Time_ns, TLAST, TVALID, TDATA_HEX
31815000, 0000, 1111, 00010000000100000001000000010000
31825000, 0000, 1111, ffff0002ffff0002ffff0002ffff0002
31835000, 0000, 1111, 0000ffff0000ffff0000ffff0000ffff
31845000, 0000, 1111, ffff0000ffff0000ffff0000ffff0000
31855000, 0000, 1111, fffefffffffefffffffefffffffeffff
31865000, 0000, 1111, 00010001000100010001000100010001
31875000, 0000, 1111, 00000001000000010000000100000001
31885000, 0000, 1111, 00000000000000000000000000000000
31895000, 0000, 1111, 0001fffe0001fffe0001fffe0001fffe
31905000, 0000, 1111, 00000001000000010000000100000001
31915000, 0000, 1111, 00010002000100020001000200010002
31925000, 0000, 1111, 00010001000100010001000100010001
31935000, 0000, 1111, 0002ffff0002ffff0002ffff0002ffff
31945000, 0000, 1111, 0000ffff0000ffff0000ffff0000ffff
31955000, 0000, 1111, 00010000000100000001000000010000
31965000, 0000, 1111, 00010001000100010001000100010001
31975000, 0000, 1111, 00010000000100000001000000010000
31985000, 0000, 1111, 0000ffff0000ffff0000ffff0000ffff
31995000, 0000, 1111, fffefffffffefffffffefffffffeffff
32005000, 0000, 1111, ffff0002ffff0002ffff0002ffff0002
32015000, 0000, 1111, 00010002000100020001000200010002
32025000, 0000, 1111, 00020002000200020002000200020002
32035000, 0000, 1111, fffffffefffffffefffffffefffffffe
32045000, 0000, 1111, 00000002000000020000000200000002
32055000, 0000, 1111, 00000001000000010000000100000001
32065000, 0000, 1111, 00000002000000020000000200000002
32075000, 0000, 1111, 00020000000200000002000000020000
32085000, 0000, 1111, 0000fffe0000fffe0000fffe0000fffe
32095000, 0000, 1111, 0000ffff0000ffff0000ffff0000ffff
32105000, 0000, 1111, 00000001000000010000000100000001
32115000, 0000, 1111, 00010000000100000001000000010000
32125000, 0000, 1111, 00000000000000000000000000000000
32135000, 0000, 1111, 00020000000200000002000000020000
32145000, 0000, 1111, 00010001000100010001000100010001
32155000, 0000, 1111, 0003ffff0003ffff0003ffff0003ffff
32165000, 0000, 1111, 00010002000100020001000200010002
32175000, 0000, 1111, 00020000000200000002000000020000
32185000, 0000, 1111, 00020001000200010002000100020001
32195000, 0000, 1111, 00030001000300010003000100030001
32205000, 0000, 1111, 00050002000500020005000200050002
32215000, 0000, 1111, 0004ffff0004ffff0004ffff0004ffff
32225000, 0000, 1111, 00040001000400010004000100040001
32235000, 0000, 1111, 00050001000500010005000100050001
32245000, 0000, 1111, 00060003000600030006000300060003
32255000, 0000, 1111, 00080002000800020008000200080002
32265000, 0000, 1111, 00090002000900020009000200090002
32275000, 0000, 1111, 000c0000000c0000000c0000000c0000
32285000, 0000, 1111, 00100003001000030010000300100003
32295000, 0000, 1111, 00150001001500010015000100150001
32305000, 0000, 1111, 00200004002000040020000400200004
32315000, 0000, 1111, 00330004003300040033000400330004
32325000, 0000, 1111, 00580004005800040058000400580004
32335000, 0000, 1111, 00b0000500b0000500b0000500b00005
32345000, 0000, 1111, 01b5000a01b5000a01b5000a01b5000a
32355000, 0000, 1111, 06d1001706d1001706d1001706d10017
32365000, 1111, 1111, e1b1bff4e1b1bff4e1b1bff4e1b1bff4
